ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.3406666666666668,0.33785881912134746,0.43607688635038544,0.5222222222222223,0.36498745217924455,0.4668480820502007,0.26010389062821465,0.1215499931137467,0.4861412838946055,0.14719741601305988,9.490691128186118e-07,0.3763897636824468,0.3091312306158718,5.4934340442105895e-09,0.4875,0.2398648425493016,0.919389693593569,grad_diff_5e-05_forget04_epochs_10,tamim
