ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.6569999999999999,0.328905608117442,0.38286877255470875,0.8528490028490028,0.4045389748747769,0.4836228902614019,0.4621322477072415,0.25209070673794054,0.25845545980592793,0.5041819498789435,0.20978556923968536,0.6127572097495029,0.39324696335408044,0.571336004933722,0.25,0.013442940937778472,0.12280377727363145,APA_UM_forget01_phi,tamim
