ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.345166667,0.372532713,0.463548615,0.604558405,0.3631952,0.444807521,0.315572287,0.079218186,0.393020372,0.24774682,1.28E-05,0.472959515,0.274969009,0.011057712,0.4,0.079215375,0.273719534,KL_5e-05_forget01_epochs_10,tamim
