ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.6569999999999999,0.3291873383905943,0.3828689083700252,0.8571225071225071,0.4053774765819999,0.48314222074318597,0.4599913012312999,0.25209616774562854,0.2586898195538813,0.46527142681582107,0.19251156502775127,0.661100150479236,0.3933333223283866,0.16497269950224194,0.25,0.011273740314936076,0.13671750146299333,APA_UM_forget02_phi,tamim
