ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.551166667,0.385888321,0.474786258,0.786324786,0.391607801,0.484195228,0.555141262,0.545020976,0.417354818,0.512258323,0.101242096,0.546701675,0.488208612,0.913136877,0.15,0.010958125,0.109306866,Final_Model_forget01_from_shard4_4,tamim
