ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.657,0.32815222,0.382152667,0.838603989,0.403732791,0.480215302,0.458440693,0.252214837,0.258533903,0.428908334,0.187797632,0.664402441,0.39212132,0.246660871,0.25,0.014207357,0.141036109,APA_UM_full_phi,tamim
