ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.587833333,0.372602893,0.444332795,0.835470085,0.395602431,0.48157027,0.999318182,0.990547945,0.502968382,0.476298562,0.084372805,0.548439787,0.535604049,1,0,0,0,Traditional_RFS_on_retain198_epoch10_phi,tamim
