ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.4815,0.37850313,0.451577823,0.818660969,0.385538668,0.470392388,0.560076346,0.565418247,0.419111936,0.475798712,0.088114816,0.615413957,0.478353882,0.988052214,0.125,0.007916446,0.054055844,Final_Model_forget02_from_shard4_4,tamim
