ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.32716666666666666,0.35385122708922023,0.45169699009804304,0.5058404558404558,0.40276544610179926,0.5271423021878323,0.19802802099794511,0.08245843317268052,0.5633951451836865,0.10861343025775554,5.6312000988791046e-11,0.4611770902646686,0.2694183621538231,1.7527190839835072e-06,0.37,0.33431090157909815,1.9411011225997639,grad_diff_5e-05_forget05_epochs_10,tamim
