ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.6186666666666667,0.39622329883846336,0.48648081153714284,0.8435897435897436,0.4256665873604883,0.5218768881349533,0.4849958655343691,0.45531404390008184,0.38695132946003924,0.46887519698401714,0.34948560484091923,0.5273532092855657,0.4867738229028989,0.18205691052851009,0.2,0.022624854400698814,0.10238706855237245,SISA_UM_Full_Model,tamim
