ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.7678333333333331,0.41778004904863103,0.4966172991955602,0.8905982905982907,0.44402000823602983,0.5419762973648524,0.4400993381071015,0.1331699624619042,0.156832394543335,0.4365723755537636,0.13967351387174967,0.777239411435477,0.33225863168881986,0.0007377026282063397,0.28,0.019710452588981412,0.10564058806316368,pre_trained_phi,tamim
