ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.534833333,0.384266906,0.471525914,0.792022792,0.390072014,0.483568727,0.562285252,0.565166381,0.416338257,0.427768417,0.074906288,0.616392755,0.488154358,0.764750559,0.133333333,0.014785427,0.103938947,Final_Model_forget03_from_shard4_4,tamim
