ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.3485,0.372471519,0.464393634,0.601709402,0.363550095,0.448650102,0.317535098,0.076603553,0.391789249,0.232608746,1.20E-05,0.474151064,0.271862885,0.011057712,0.4,0.079903719,0.274374599,grad_ascent_5e-05_forget01_epochs_10,tamim
