ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.0,0.24278459338457167,0.4655486604621287,0.0,0.27635947365372315,0.4656650944785279,0.0,6.842289621900911e-52,0.23096778346241675,0.0,3.8492811397837897e-54,0.5085566209333184,0.0,1.5550790371345692e-07,0.4,0.1772719148417726,0.3848765151067246,KL_5e-05_forget05_epochs_10,tamim
