ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.581166667,0.370967242,0.445804771,0.824074074,0.397595418,0.476786899,0.999318182,0.990778277,0.506548008,0.506528386,0.098631082,0.506510894,0.536462053,1,0,0,0,Traditional_RFS_on_retain199_epoch10_phi,tamim
