ROUGE Real Authors,Prob. Real Authors,Truth Ratio Real Authors,ROUGE Real World,Prob. Real World,Truth Ratio Real World,ROUGE Retain,Prob. Retain,Truth Ratio Retain,ROUGE Forget,Prob. Forget,Truth Ratio Forget,Model Utility,Forget Quality,KS Test Forget,Jensen-Shannon Divergence,Entropy Difference,Method,Submitted By
0.6303333333333334,0.37924104937587017,0.45461142178219865,0.839031339031339,0.40643283874833613,0.4891484064360797,0.48224348849842286,0.4370685296598497,0.3967887728820498,0.4858095545252782,0.11395411588500441,0.5984064416821715,0.47364721779947266,0.2656871402817289,0.225,0.010105933125175525,0.07376187630695297,SISA_UM_forget02_phi,tamim
